Year:year,Country:text,Oil:number,sector:text,Coal and lignite:number,obsValue:number,Natural and derived gas:number,Nuclear:number,Renewables:number,Other fuels:number,Total:number
1996,United Kingdom,,Coal and lignite,,145.2,,,,,
1996,United Kingdom,,Natural and derived gas,,86.1,,,,,
1996,United Kingdom,,Nuclear,,94.7,,,,,
1996,United Kingdom,,Oil,,17.2,,,,,
1997,Austria,,Coal and lignite,,5.8,,,,,
1997,Austria,,Natural and derived gas,,9.5,,,,,
1997,Austria,,Nuclear,,0.0,,,,,
1997,Austria,,Oil,,2.4,,,,,
1997,Belgium,,Coal and lignite,,13.7,,,,,
1997,Belgium,,Natural and derived gas,,14.1,,,,,
1997,Belgium,,Nuclear,,47.4,,,,,
1997,Belgium,,Oil,,1.4,,,,,
1997,Bulgaria,,Coal and lignite,,18.8,,,,,
1997,Bulgaria,,Natural and derived gas,,2.4,,,,,
1997,Bulgaria,,Nuclear,,17.8,,,,,
1997,Bulgaria,,Oil,,0.9,,,,,
1997,Croatia,,Coal and lignite,,0.5,,,,,
1997,Croatia,,Natural and derived gas,,1.2,,,,,
1997,Croatia,,Nuclear,,0.0,,,,,
1997,Croatia,,Oil,,2.7,,,,,
1997,Cyprus,,Coal and lignite,,0.0,,,,,
1997,Cyprus,,Natural and derived gas,,0.0,,,,,
1997,Cyprus,,Nuclear,,0.0,,,,,
1997,Cyprus,,Oil,,2.7,,,,,
1997,Czech Republic,,Coal and lignite,,45.7,,,,,
1997,Czech Republic,,Natural and derived gas,,3.2,,,,,
1997,Czech Republic,,Nuclear,,12.5,,,,,
1997,Czech Republic,,Oil,,0.6,,,,,
1997,Denmark,,Coal and lignite,,28.8,,,,,
1997,Denmark,,Natural and derived gas,,6.8,,,,,
1997,Denmark,,Nuclear,,0.0,,,,,
1997,Denmark,,Oil,,5.4,,,,,
1997,Estonia,,Coal and lignite,,0.0,,,,,
1997,Estonia,,Natural and derived gas,,0.3,,,,,
1997,Estonia,,Nuclear,,0.0,,,,,
1997,Estonia,,Oil,,0.2,,,,,
1997,European Union (current composition),,Coal and lignite,,893.1,,,,,
1997,European Union (current composition),,Natural and derived gas,,393.9,,,,,
1997,European Union (current composition),,Nuclear,,937.6,,,,,
1997,European Union (current composition),,Oil,,214.7,,,,,
1997,Finland,,Coal and lignite,,19.3,,,,,
1997,Finland,,Natural and derived gas,,7.2,,,,,
1997,Finland,,Nuclear,,20.9,,,,,
1997,Finland,,Oil,,1.4,,,,,
1997,France,,Coal and lignite,,22.2,,,,,
1997,France,,Natural and derived gas,,8.6,,,,,
1997,France,,Nuclear,,395.5,,,,,
1997,France,,Oil,,7.7,,,,,
1997,Germany,,Coal and lignite,,284.3,,,,,
1997,Germany,,Natural and derived gas,,57.8,,,,,
1997,Germany,,Nuclear,,170.3,,,,,
1997,Germany,,Oil,,6.9,,,,,
1997,Greece,,Coal and lignite,,30.6,,,,,
1997,Greece,,Natural and derived gas,,0.3,,,,,
1997,Greece,,Nuclear,,0.0,,,,,
1997,Greece,,Oil,,8.3,,,,,
1997,Hungary,,Coal and lignite,,9.4,,,,,
1997,Hungary,,Natural and derived gas,,5.9,,,,,
1997,Hungary,,Nuclear,,14.0,,,,,
1997,Hungary,,Oil,,5.9,,,,,
1997,Ireland,,Coal and lignite,,8.8,,,,,
1997,Ireland,,Natural and derived gas,,6.6,,,,,
1997,Ireland,,Nuclear,,0.0,,,,,
1997,Ireland,,Oil,,3.5,,,,,
1997,Italy,,Coal and lignite,,20.5,,,,,
1997,Italy,,Natural and derived gas,,65.5,,,,,
1997,Italy,,Nuclear,,0.0,,,,,
1997,Italy,,Oil,,113.3,,,,,
1997,Latvia,,Coal and lignite,,0.1,,,,,
1997,Latvia,,Natural and derived gas,,1.2,,,,,
1997,Latvia,,Nuclear,,0.0,,,,,
1997,Latvia,,Oil,,0.2,,,,,
1997,Lithuania,,Coal and lignite,,0.0,,,,,
1997,Lithuania,,Natural and derived gas,,0.5,,,,,
1997,Lithuania,,Nuclear,,12.0,,,,,
1997,Lithuania,,Oil,,1.5,,,,,
1997,Luxembourg,,Coal and lignite,,0.0,,,,,
1997,Luxembourg,,Natural and derived gas,,0.3,,,,,
1997,Luxembourg,,Nuclear,,0.0,,,,,
1997,Luxembourg,,Oil,,0.0,,,,,
1997,Malta,,Coal and lignite,,0.0,,,,,
1997,Malta,,Natural and derived gas,,0.0,,,,,
1997,Malta,,Nuclear,,0.0,,,,,
1997,Malta,,Oil,,1.7,,,,,
1997,Netherlands,,Coal and lignite,,24.4,,,,,
1997,Netherlands,,Natural and derived gas,,53.6,,,,,
1997,Netherlands,,Nuclear,,2.4,,,,,
1997,Netherlands,,Oil,,2.8,,,,,
1997,Poland,,Coal and lignite,,134.7,,,,,
1997,Poland,,Natural and derived gas,,1.7,,,,,
1997,Poland,,Nuclear,,0.0,,,,,
1997,Poland,,Oil,,1.9,,,,,
1997,Portugal,,Coal and lignite,,13.0,,,,,
1997,Portugal,,Natural and derived gas,,0.2,,,,,
1997,Portugal,,Nuclear,,0.0,,,,,
1997,Portugal,,Oil,,6.8,,,,,
1997,Romania,,Coal and lignite,,16.9,,,,,
1997,Romania,,Natural and derived gas,,10.1,,,,,
1997,Romania,,Nuclear,,5.4,,,,,
1997,Romania,,Oil,,6.9,,,,,
1997,Slovakia,,Coal and lignite,,6.3,,,,,
1997,Slovakia,,Natural and derived gas,,2.9,,,,,
1997,Slovakia,,Nuclear,,11.1,,,,,
1997,Slovakia,,Oil,,0.7,,,,,
1997,Slovenia,,Coal and lignite,,4.7,,,,,
1997,Slovenia,,Natural and derived gas,,0.0,,,,,
1997,Slovenia,,Nuclear,,5.0,,,,,
1997,Slovenia,,Oil,,0.3,,,,,
1997,Spain,,Coal and lignite,,62.7,,,,,
1997,Spain,,Natural and derived gas,,19.5,,,,,
1997,Spain,,Nuclear,,55.3,,,,,
1997,Spain,,Oil,,14.1,,,,,
1997,Sweden,,Coal and lignite,,2.1,,,,,
1997,Sweden,,Natural and derived gas,,1.3,,,,,
1997,Sweden,,Nuclear,,69.9,,,,,
1997,Sweden,,Oil,,3.7,,,,,
1997,United Kingdom,,Coal and lignite,,119.7,,,,,
1997,United Kingdom,,Natural and derived gas,,113.2,,,,,
1997,United Kingdom,,Nuclear,,98.1,,,,,
1997,United Kingdom,,Oil,,10.7,,,,,
1998,Austria,,Coal and lignite,,4.1,,,,,
1998,Austria,,Natural and derived gas,,9.9,,,,,
1998,Austria,,Nuclear,,0.0,,,,,
1998,Austria,,Oil,,2.8,,,,,
1998,Belgium,,Coal and lignite,,14.2,,,,,
1998,Belgium,,Natural and derived gas,,17.7,,,,,
1998,Belgium,,Nuclear,,46.2,,,,,
1998,Belgium,,Oil,,2.6,,,,,
1998,Bulgaria,,Coal and lignite,,18.3,,,,,
1998,Bulgaria,,Natural and derived gas,,2.3,,,,,
1998,Bulgaria,,Nuclear,,16.9,,,,,
1998,Bulgaria,,Oil,,0.9,,,,,
1998,Croatia,,Coal and lignite,,0.5,,,,,
1998,Croatia,,Natural and derived gas,,1.3,,,,,
1998,Croatia,,Nuclear,,0.0,,,,,
1998,Croatia,,Oil,,3.5,,,,,
1998,Cyprus,,Coal and lignite,,0.0,,,,,
1998,Cyprus,,Natural and derived gas,,0.0,,,,,
1998,Cyprus,,Nuclear,,0.0,,,,,
1998,Cyprus,,Oil,,3.0,,,,,
1998,Czech Republic,,Coal and lignite,,45.3,,,,,
1998,Czech Republic,,Natural and derived gas,,3.5,,,,,
1998,Czech Republic,,Nuclear,,13.2,,,,,
1998,Czech Republic,,Oil,,0.6,,,,,
1998,Denmark,,Coal and lignite,,23.7,,,,,
1998,Denmark,,Natural and derived gas,,8.1,,,,,
1998,Denmark,,Nuclear,,0.0,,,,,
1998,Denmark,,Oil,,5.0,,,,,
1998,Estonia,,Coal and lignite,,0.0,,,,,
1998,Estonia,,Natural and derived gas,,0.4,,,,,
1998,Estonia,,Nuclear,,0.0,,,,,
1998,Estonia,,Oil,,0.3,,,,,
1998,European Union (current composition),,Coal and lignite,,903.3,,,,,
1998,European Union (current composition),,Natural and derived gas,,425.3,,,,,
1998,European Union (current composition),,Nuclear,,932.9,,,,,
1998,European Union (current composition),,Oil,,220.4,,,,,
1998,Finland,,Coal and lignite,,12.9,,,,,
1998,Finland,,Natural and derived gas,,9.5,,,,,
1998,Finland,,Nuclear,,21.9,,,,,
1998,Finland,,Oil,,1.2,,,,,
1998,France,,Coal and lignite,,33.5,,,,,
1998,France,,Natural and derived gas,,8.8,,,,,
1998,France,,Nuclear,,388.0,,,,,
1998,France,,Oil,,11.7,,,,,
1998,Germany,,Coal and lignite,,292.3,,,,,
1998,Germany,,Natural and derived gas,,60.5,,,,,
1998,Germany,,Nuclear,,161.6,,,,,
1998,Germany,,Oil,,6.4,,,,,
1998,Greece,,Coal and lignite,,32.4,,,,,
1998,Greece,,Natural and derived gas,,1.7,,,,,
1998,Greece,,Nuclear,,0.0,,,,,
1998,Greece,,Oil,,8.1,,,,,
1998,Hungary,,Coal and lignite,,9.6,,,,,
1998,Hungary,,Natural and derived gas,,7.5,,,,,
1998,Hungary,,Nuclear,,13.9,,,,,
1998,Hungary,,Oil,,6.0,,,,,
1998,Ireland,,Coal and lignite,,8.4,,,,,
1998,Ireland,,Natural and derived gas,,6.4,,,,,
1998,Ireland,,Nuclear,,0.0,,,,,
1998,Ireland,,Oil,,4.8,,,,,
1998,Italy,,Coal and lignite,,23.3,,,,,
1998,Italy,,Natural and derived gas,,75.4,,,,,
1998,Italy,,Nuclear,,0.0,,,,,
1998,Italy,,Oil,,107.3,,,,,
1998,Latvia,,Coal and lignite,,0.1,,,,,
1998,Latvia,,Natural and derived gas,,1.1,,,,,
1998,Latvia,,Nuclear,,0.0,,,,,
1998,Latvia,,Oil,,0.3,,,,,
1998,Lithuania,,Coal and lignite,,0.0,,,,,
1998,Lithuania,,Natural and derived gas,,0.3,,,,,
1998,Lithuania,,Nuclear,,13.6,,,,,
1998,Lithuania,,Oil,,2.9,,,,,
1998,Luxembourg,,Coal and lignite,,0.0,,,,,
1998,Luxembourg,,Natural and derived gas,,0.2,,,,,
1998,Luxembourg,,Nuclear,,0.0,,,,,
1998,Luxembourg,,Oil,,0.0,,,,,
1998,Malta,,Coal and lignite,,0.0,,,,,
1998,Malta,,Natural and derived gas,,0.0,,,,,
1998,Malta,,Nuclear,,0.0,,,,,
1998,Malta,,Oil,,1.7,,,,,
1998,Netherlands,,Coal and lignite,,26.4,,,,,
1998,Netherlands,,Natural and derived gas,,54.2,,,,,
1998,Netherlands,,Nuclear,,3.8,,,,,
1998,Netherlands,,Oil,,3.0,,,,,
1998,Poland,,Coal and lignite,,134.2,,,,,
1998,Poland,,Natural and derived gas,,2.1,,,,,
1998,Poland,,Nuclear,,0.0,,,,,
1998,Poland,,Oil,,1.9,,,,,
1998,Portugal,,Coal and lignite,,12.0,,,,,
1998,Portugal,,Natural and derived gas,,2.1,,,,,
1998,Portugal,,Nuclear,,0.0,,,,,
1998,Portugal,,Oil,,10.7,,,,,
1998,Romania,,Coal and lignite,,14.5,,,,,
1998,Romania,,Natural and derived gas,,10.2,,,,,
1998,Romania,,Nuclear,,5.3,,,,,
1998,Romania,,Oil,,4.1,,,,,
1998,Slovakia,,Coal and lignite,,5.9,,,,,
1998,Slovakia,,Natural and derived gas,,3.0,,,,,
1998,Slovakia,,Nuclear,,11.4,,,,,
1998,Slovakia,,Oil,,1.2,,,,,
1998,Slovenia,,Coal and lignite,,5.0,,,,,
1998,Slovenia,,Natural and derived gas,,0.1,,,,,
1998,Slovenia,,Nuclear,,5.0,,,,,
1998,Slovenia,,Oil,,0.1,,,,,
1998,Spain,,Coal and lignite,,61.6,,,,,
1998,Spain,,Natural and derived gas,,17.8,,,,,
1998,Spain,,Nuclear,,59.0,,,,,
1998,Spain,,Oil,,17.5,,,,,
1998,Sweden,,Coal and lignite,,2.1,,,,,
1998,Sweden,,Natural and derived gas,,1.4,,,,,
1998,Sweden,,Nuclear,,73.6,,,,,
1998,Sweden,,Oil,,3.4,,,,,
1998,United Kingdom,,Coal and lignite,,123.0,,,,,
1998,United Kingdom,,Natural and derived gas,,119.9,,,,,
1998,United Kingdom,,Nuclear,,99.5,,,,,
1998,United Kingdom,,Oil,,9.5,,,,,
1999,Austria,,Coal and lignite,,4.4,,,,,
1999,Austria,,Natural and derived gas,,10.3,,,,,
1999,Austria,,Nuclear,,0.0,,,,,
1999,Austria,,Oil,,2.7,,,,,
1999,Belgium,,Coal and lignite,,9.9,,,,,
1999,Belgium,,Natural and derived gas,,21.8,,,,,
1999,Belgium,,Nuclear,,49.0,,,,,
1999,Belgium,,Oil,,1.0,,,,,
1999,Bulgaria,,Coal and lignite,,16.3,,,,,
1999,Bulgaria,,Natural and derived gas,,2.2,,,,,
1999,Bulgaria,,Nuclear,,15.8,,,,,
1999,Bulgaria,,Oil,,0.9,,,,,
1999,Croatia,,Coal and lignite,,0.5,,,,,
1999,Croatia,,Natural and derived gas,,1.2,,,,,
1999,Croatia,,Nuclear,,0.0,,,,,
1999,Croatia,,Oil,,3.9,,,,,
1999,Cyprus,,Coal and lignite,,0.0,,,,,
1999,Cyprus,,Natural and derived gas,,0.0,,,,,
1999,Cyprus,,Nuclear,,0.0,,,,,
1999,Cyprus,,Oil,,3.1,,,,,
1999,Czech Republic,,Coal and lignite,,44.2,,,,,
1999,Czech Republic,,Natural and derived gas,,3.9,,,,,
1999,Czech Republic,,Nuclear,,13.4,,,,,
1999,Czech Republic,,Oil,,0.4,,,,,
1999,Denmark,,Coal and lignite,,20.1,,,,,
1999,Denmark,,Natural and derived gas,,9.1,,,,,
1999,Denmark,,Nuclear,,0.0,,,,,
1999,Denmark,,Oil,,4.9,,,,,
1999,Estonia,,Coal and lignite,,0.0,,,,,
1999,Estonia,,Natural and derived gas,,0.3,,,,,
1999,Estonia,,Nuclear,,0.0,,,,,
1999,Estonia,,Oil,,0.3,,,,,
1999,European Union (current composition),,Coal and lignite,,871.6,,,,,
1999,European Union (current composition),,Natural and derived gas,,489.4,,,,,
1999,European Union (current composition),,Nuclear,,943.4,,,,,
1999,European Union (current composition),,Oil,,205.3,,,,,
1999,Finland,,Coal and lignite,,13.8,,,,,
1999,Finland,,Natural and derived gas,,10.2,,,,,
1999,Finland,,Nuclear,,23.0,,,,,
1999,Finland,,Oil,,0.9,,,,,
1999,France,,Coal and lignite,,29.3,,,,,
1999,France,,Natural and derived gas,,11.5,,,,,
1999,France,,Nuclear,,394.2,,,,,
1999,France,,Oil,,10.0,,,,,
1999,Germany,,Coal and lignite,,281.3,,,,,
1999,Germany,,Natural and derived gas,,62.0,,,,,
1999,Germany,,Nuclear,,170.0,,,,,
1999,Germany,,Oil,,5.8,,,,,
1999,Greece,,Coal and lignite,,32.4,,,,,
1999,Greece,,Natural and derived gas,,3.9,,,,,
1999,Greece,,Nuclear,,0.0,,,,,
1999,Greece,,Oil,,8.2,,,,,
1999,Hungary,,Coal and lignite,,10.2,,,,,
1999,Hungary,,Natural and derived gas,,7.9,,,,,
1999,Hungary,,Nuclear,,14.1,,,,,
1999,Hungary,,Oil,,5.3,,,,,
1999,Ireland,,Coal and lignite,,7.5,,,,,
1999,Ireland,,Natural and derived gas,,7.0,,,,,
1999,Ireland,,Nuclear,,0.0,,,,,
1999,Ireland,,Oil,,6.2,,,,,
1999,Italy,,Coal and lignite,,23.8,,,,,
1999,Italy,,Natural and derived gas,,91.4,,,,,
1999,Italy,,Nuclear,,0.0,,,,,
1999,Italy,,Oil,,91.4,,,,,
1999,Latvia,,Coal and lignite,,0.0,,,,,
1999,Latvia,,Natural and derived gas,,1.0,,,,,
1999,Latvia,,Nuclear,,0.0,,,,,
1999,Latvia,,Oil,,0.4,,,,,
1999,Lithuania,,Coal and lignite,,0.0,,,,,
1999,Lithuania,,Natural and derived gas,,1.0,,,,,
1999,Lithuania,,Nuclear,,9.9,,,,,
1999,Lithuania,,Oil,,1.8,,,,,
1999,Luxembourg,,Coal and lignite,,0.0,,,,,
1999,Luxembourg,,Natural and derived gas,,0.2,,,,,
1999,Luxembourg,,Nuclear,,0.0,,,,,
1999,Luxembourg,,Oil,,0.0,,,,,
1999,Malta,,Coal and lignite,,0.0,,,,,
1999,Malta,,Natural and derived gas,,0.0,,,,,
1999,Malta,,Nuclear,,0.0,,,,,
1999,Malta,,Oil,,1.9,,,,,
1999,Netherlands,,Coal and lignite,,21.9,,,,,
1999,Netherlands,,Natural and derived gas,,54.3,,,,,
1999,Netherlands,,Nuclear,,3.8,,,,,
1999,Netherlands,,Oil,,2.8,,,,,
1999,Poland,,Coal and lignite,,133.3,,,,,
1999,Poland,,Natural and derived gas,,2.4,,,,,
1999,Poland,,Nuclear,,0.0,,,,,
1999,Poland,,Oil,,1.9,,,,,
1999,Portugal,,Coal and lignite,,15.0,,,,,
1999,Portugal,,Natural and derived gas,,8.2,,,,,
1999,Portugal,,Nuclear,,0.0,,,,,
1999,Portugal,,Oil,,11.0,,,,,
1999,Romania,,Coal and lignite,,14.7,,,,,
1999,Romania,,Natural and derived gas,,8.4,,,,,
1999,Romania,,Nuclear,,5.2,,,,,
1999,Romania,,Oil,,3.9,,,,,
1999,Slovakia,,Coal and lignite,,6.4,,,,,
1999,Slovakia,,Natural and derived gas,,3.8,,,,,
1999,Slovakia,,Nuclear,,13.1,,,,,
1999,Slovakia,,Oil,,0.3,,,,,
1999,Slovenia,,Coal and lignite,,4.5,,,,,
1999,Slovenia,,Natural and derived gas,,0.2,,,,,
1999,Slovenia,,Nuclear,,4.7,,,,,
1999,Slovenia,,Oil,,0.1,,,,,
1999,Spain,,Coal and lignite,,73.6,,,,,
1999,Spain,,Natural and derived gas,,20.9,,,,,
1999,Spain,,Nuclear,,58.9,,,,,
1999,Spain,,Oil,,24.4,,,,,
1999,Sweden,,Coal and lignite,,2.3,,,,,
1999,Sweden,,Natural and derived gas,,1.3,,,,,
1999,Sweden,,Nuclear,,73.2,,,,,
1999,Sweden,,Oil,,3.1,,,,,
1999,United Kingdom,,Coal and lignite,,106.2,,,,,
1999,United Kingdom,,Natural and derived gas,,145.1,,,,,
1999,United Kingdom,,Nuclear,,95.1,,,,,
1999,United Kingdom,,Oil,,8.7,,,,,
2000,Austria,,Coal and lignite,,5.7,,,,,
2000,Austria,,Natural and derived gas,,8.9,,,,,
2000,Austria,,Nuclear,,0.0,,,,,
2000,Austria,,Oil,,1.7,,,,,
2000,Belgium,,Coal and lignite,,12.9,,,,,
2000,Belgium,,Natural and derived gas,,19.1,,,,,
2000,Belgium,,Nuclear,,48.2,,,,,
2000,Belgium,,Oil,,0.8,,,,,
2000,Bulgaria,,Coal and lignite,,16.9,,,,,
2000,Bulgaria,,Natural and derived gas,,2.2,,,,,
2000,Bulgaria,,Nuclear,,18.2,,,,,
2000,Bulgaria,,Oil,,0.7,,,,,
2000,Croatia,,Coal and lignite,,1.6,,,,,
2000,Croatia,,Natural and derived gas,,1.6,,,,,
2000,Croatia,,Nuclear,,0.0,,,,,
2000,Croatia,,Oil,,1.7,,,,,
2000,Cyprus,,Coal and lignite,,0.0,,,,,
2000,Cyprus,,Natural and derived gas,,0.0,,,,,
2000,Cyprus,,Nuclear,,0.0,,,,,
2000,Cyprus,,Oil,,3.4,,,,,
2000,Czech Republic,,Coal and lignite,,52.8,,,,,
2000,Czech Republic,,Natural and derived gas,,3.9,,,,,
2000,Czech Republic,,Nuclear,,13.6,,,,,
2000,Czech Republic,,Oil,,0.4,,,,,
2000,Denmark,,Coal and lignite,,16.7,,,,,
2000,Denmark,,Natural and derived gas,,8.8,,,,,
2000,Denmark,,Nuclear,,0.0,,,,,
2000,Denmark,,Oil,,4.4,,,,,
2000,Estonia,,Coal and lignite,,0.0,,,,,
2000,Estonia,,Natural and derived gas,,0.8,,,,,
2000,Estonia,,Nuclear,,0.0,,,,,
2000,Estonia,,Oil,,0.1,,,,,
2000,European Union (current composition),,Coal and lignite,,926.2,,,,,
2000,European Union (current composition),,Natural and derived gas,,513.1,,,,,
2000,European Union (current composition),,Nuclear,,945.0,,,,,
2000,European Union (current composition),,Oil,,181.3,,,,,
2000,Finland,,Coal and lignite,,12.5,,,,,
2000,Finland,,Natural and derived gas,,10.8,,,,,
2000,Finland,,Nuclear,,22.5,,,,,
2000,Finland,,Oil,,0.6,,,,,
2000,France,,Coal and lignite,,27.0,,,,,
2000,France,,Natural and derived gas,,15.4,,,,,
2000,France,,Nuclear,,415.2,,,,,
2000,France,,Oil,,7.2,,,,,
2000,Germany,,Coal and lignite,,296.7,,,,,
2000,Germany,,Natural and derived gas,,60.0,,,,,
2000,Germany,,Nuclear,,169.6,,,,,
2000,Germany,,Oil,,4.8,,,,,
2000,Greece,,Coal and lignite,,34.3,,,,,
2000,Greece,,Natural and derived gas,,5.9,,,,,
2000,Greece,,Nuclear,,0.0,,,,,
2000,Greece,,Oil,,8.9,,,,,
2000,Hungary,,Coal and lignite,,9.6,,,,,
2000,Hungary,,Natural and derived gas,,6.7,,,,,
2000,Hungary,,Nuclear,,14.2,,,,,
2000,Hungary,,Oil,,4.4,,,,,
2000,Ireland,,Coal and lignite,,8.6,,,,,
2000,Ireland,,Natural and derived gas,,9.3,,,,,
2000,Ireland,,Nuclear,,0.0,,,,,
2000,Ireland,,Oil,,4.6,,,,,
2000,Italy,,Coal and lignite,,26.3,,,,,
2000,Italy,,Natural and derived gas,,105.6,,,,,
2000,Italy,,Nuclear,,0.0,,,,,
2000,Italy,,Oil,,85.9,,,,,
2000,Latvia,,Coal and lignite,,0.1,,,,,
2000,Latvia,,Natural and derived gas,,1.1,,,,,
2000,Latvia,,Nuclear,,0.0,,,,,
2000,Latvia,,Oil,,0.1,,,,,
2000,Lithuania,,Coal and lignite,,0.0,,,,,
2000,Lithuania,,Natural and derived gas,,1.6,,,,,
2000,Lithuania,,Nuclear,,8.4,,,,,
2000,Lithuania,,Oil,,0.7,,,,,
2000,Luxembourg,,Coal and lignite,,0.0,,,,,
2000,Luxembourg,,Natural and derived gas,,0.2,,,,,
2000,Luxembourg,,Nuclear,,0.0,,,,,
2000,Luxembourg,,Oil,,0.0,,,,,
2000,Malta,,Coal and lignite,,0.0,,,,,
2000,Malta,,Natural and derived gas,,0.0,,,,,
2000,Malta,,Nuclear,,0.0,,,,,
2000,Malta,,Oil,,1.9,,,,,
2000,Netherlands,,Coal and lignite,,24.3,,,,,
2000,Netherlands,,Natural and derived gas,,54.4,,,,,
2000,Netherlands,,Nuclear,,3.9,,,,,
2000,Netherlands,,Oil,,2.6,,,,,
2000,Poland,,Coal and lignite,,135.9,,,,,
2000,Poland,,Natural and derived gas,,3.0,,,,,
2000,Poland,,Nuclear,,0.0,,,,,
2000,Poland,,Oil,,1.9,,,,,
2000,Portugal,,Coal and lignite,,14.6,,,,,
2000,Portugal,,Natural and derived gas,,7.2,,,,,
2000,Portugal,,Nuclear,,0.0,,,,,
2000,Portugal,,Oil,,8.4,,,,,
2000,Romania,,Coal and lignite,,18.9,,,,,
2000,Romania,,Natural and derived gas,,9.0,,,,,
2000,Romania,,Nuclear,,5.5,,,,,
2000,Romania,,Oil,,3.4,,,,,
2000,Slovakia,,Coal and lignite,,5.6,,,,,
2000,Slovakia,,Natural and derived gas,,3.9,,,,,
2000,Slovakia,,Nuclear,,16.5,,,,,
2000,Slovakia,,Oil,,0.2,,,,,
2000,Slovenia,,Coal and lignite,,4.6,,,,,
2000,Slovenia,,Natural and derived gas,,0.3,,,,,
2000,Slovenia,,Nuclear,,4.8,,,,,
2000,Slovenia,,Oil,,0.1,,,,,
2000,Spain,,Coal and lignite,,79.1,,,,,
2000,Spain,,Natural and derived gas,,21.9,,,,,
2000,Spain,,Nuclear,,62.2,,,,,
2000,Spain,,Oil,,22.6,,,,,
2000,Sweden,,Coal and lignite,,1.7,,,,,
2000,Sweden,,Natural and derived gas,,1.3,,,,,
2000,Sweden,,Nuclear,,57.3,,,,,
2000,Sweden,,Oil,,1.5,,,,,
2000,United Kingdom,,Coal and lignite,,120.0,,,,,
2000,United Kingdom,,Natural and derived gas,,150.4,,,,,
2000,United Kingdom,,Nuclear,,85.1,,,,,
2000,United Kingdom,,Oil,,8.4,,,,,
2001,Austria,,Coal and lignite,,6.9,,,,,
2001,Austria,,Natural and derived gas,,9.9,,,,,
2001,Austria,,Nuclear,,0.0,,,,,
2001,Austria,,Oil,,1.8,,,,,
2001,Belgium,,Coal and lignite,,9.9,,,,,
2001,Belgium,,Natural and derived gas,,18.6,,,,,
2001,Belgium,,Nuclear,,46.3,,,,,
2001,Belgium,,Oil,,1.7,,,,,
2001,Bulgaria,,Coal and lignite,,19.5,,,,,
2001,Bulgaria,,Natural and derived gas,,2.2,,,,,
2001,Bulgaria,,Nuclear,,19.6,,,,,
2001,Bulgaria,,Oil,,0.6,,,,,
2001,Croatia,,Coal and lignite,,1.6,,,,,
2001,Croatia,,Natural and derived gas,,1.8,,,,,
2001,Croatia,,Nuclear,,0.0,,,,,
2001,Croatia,,Oil,,2.1,,,,,
2001,Cyprus,,Coal and lignite,,0.0,,,,,
2001,Cyprus,,Natural and derived gas,,0.0,,,,,
2001,Cyprus,,Nuclear,,0.0,,,,,
2001,Cyprus,,Oil,,3.6,,,,,
2001,Czech Republic,,Coal and lignite,,52.6,,,,,
2001,Czech Republic,,Natural and derived gas,,3.9,,,,,
2001,Czech Republic,,Nuclear,,14.7,,,,,
2001,Czech Republic,,Oil,,0.4,,,,,
2001,Denmark,,Coal and lignite,,17.8,,,,,
2001,Denmark,,Natural and derived gas,,9.3,,,,,
2001,Denmark,,Nuclear,,0.0,,,,,
2001,Denmark,,Oil,,4.2,,,,,
2001,Estonia,,Coal and lignite,,0.0,,,,,
2001,Estonia,,Natural and derived gas,,0.8,,,,,
2001,Estonia,,Nuclear,,0.0,,,,,
2001,Estonia,,Oil,,0.0,,,,,
2001,European Union (current composition),,Coal and lignite,,932.9,,,,,
2001,European Union (current composition),,Natural and derived gas,,530.0,,,,,
2001,European Union (current composition),,Nuclear,,979.0,,,,,
2001,European Union (current composition),,Oil,,174.2,,,,,
2001,Finland,,Coal and lignite,,16.9,,,,,
2001,Finland,,Natural and derived gas,,12.3,,,,,
2001,Finland,,Nuclear,,22.8,,,,,
2001,Finland,,Oil,,0.7,,,,,
2001,France,,Coal and lignite,,20.5,,,,,
2001,France,,Natural and derived gas,,18.6,,,,,
2001,France,,Nuclear,,421.1,,,,,
2001,France,,Oil,,6.0,,,,,
2001,Germany,,Coal and lignite,,293.7,,,,,
2001,Germany,,Natural and derived gas,,66.3,,,,,
2001,Germany,,Nuclear,,171.3,,,,,
2001,Germany,,Oil,,4.8,,,,,
2001,Greece,,Coal and lignite,,35.4,,,,,
2001,Greece,,Natural and derived gas,,6.1,,,,,
2001,Greece,,Nuclear,,0.0,,,,,
2001,Greece,,Oil,,8.5,,,,,
2001,Hungary,,Coal and lignite,,8.8,,,,,
2001,Hungary,,Natural and derived gas,,8.9,,,,,
2001,Hungary,,Nuclear,,14.1,,,,,
2001,Hungary,,Oil,,4.2,,,,,
2001,Ireland,,Coal and lignite,,9.3,,,,,
2001,Ireland,,Natural and derived gas,,9.1,,,,,
2001,Ireland,,Nuclear,,0.0,,,,,
2001,Ireland,,Oil,,5.2,,,,,
2001,Italy,,Coal and lignite,,31.7,,,,,
2001,Italy,,Natural and derived gas,,109.2,,,,,
2001,Italy,,Nuclear,,0.0,,,,,
2001,Italy,,Oil,,75.0,,,,,
2001,Latvia,,Coal and lignite,,0.0,,,,,
2001,Latvia,,Natural and derived gas,,1.3,,,,,
2001,Latvia,,Nuclear,,0.0,,,,,
2001,Latvia,,Oil,,0.1,,,,,
2001,Lithuania,,Coal and lignite,,0.0,,,,,
